Site,Latitude,Longitude,Time,Type,Protocol,Latency,Average Latency,Total Latency,Forecast max,Forecast min,Confidence Level,Volatility
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,app,TCP,87.7,69.65,68.02,91.7,83.91,97.96,0.19
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,app,ICMP,54.82,69.65,68.02,58.22,52.17,95.17,0.14
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,app,TWAMP,60.47,69.65,68.02,63.56,57.83,96.3,0.54
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,app,UDP,57.01,69.65,68.02,60.44,54.28,97.18,0.03
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,network,HTTP,70.6,62.48,64.55,74.18,67.02,95.39,0.02
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,network,HTTPS,92.16,62.48,64.55,96.41,88.12,95.02,0.46
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,network,TCP,66.42,62.48,64.55,69.53,62.34,99.05,0.66
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,network,ICMP,41.06,62.48,64.55,43.14,38.9,96.38,0.58
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,network,TWAMP,50,62.48,64.55,51.89,46.93,97.58,0.54
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,network,UDP,54.63,62.48,64.55,57.31,51.47,95.47,0.1
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,HTTP,66.14,66.62,64.55,69.21,62.84,96.55,0.39
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,HTTPS,93.75,66.62,64.55,98.3,89.62,96.45,0.73
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,TCP,77.51,66.62,64.55,82.03,73.23,98.44,0.39
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,ICMP,61.82,66.62,64.55,64.65,58.29,98.15,0.83
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,TWAMP,45.57,66.62,64.55,47.28,42.6,97.18,0.17
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,UDP,54.93,66.62,64.55,57.66,51.41,99.81,0.15
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,HTTP,71.57,68.01,63.01,74.8,67.75,98.43,0.59
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,HTTPS,90.31,68.01,63.01,94.43,86.08,96.07,0.87
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,TCP,65.16,68.01,63.01,68.57,62.03,99.81,0.17
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,ICMP,59.66,68.01,63.01,62.84,57.05,95.35,0.55
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,TWAMP,70.58,68.01,63.01,73.65,67.68,96.38,0.36
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,UDP,50.76,68.01,63.01,54.08,48.82,95.5,0.15
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,HTTP,67.51,58.02,63.01,70.29,63.87,99.99,0.79
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,HTTPS,71.06,58.02,63.01,74.07,67.2,97.83,0.88
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,TCP,55.03,58.02,63.01,57.39,51.78,97.51,0.5
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,ICMP,40.9,58.02,63.01,43.68,38.09,98.83,0.9
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,TWAMP,59.1,58.02,63.01,62.4,55.55,99.89,0.99
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,UDP,54.51,58.02,63.01,57.07,51.12,97.19,0.68
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,HTTP,71.91,60.16,64.96,76.08,68.86,99.98,0.32
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,HTTPS,72.87,60.16,64.96,76.92,69.65,98.89,0.64
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,TCP,58.69,60.16,64.96,60.9,56.41,99,0.89
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,ICMP,45.38,60.16,64.96,48.15,43.45,97.2,0.44
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,TWAMP,70.32,60.16,64.96,73.22,66.31,97.49,0.33
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,UDP,41.79,60.16,64.96,44.53,39.3,96.94,0.87
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,HTTP,77.38,69.76,64.96,81.94,73.41,99.6,0.52
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,HTTPS,95.79,69.76,64.96,99.95,90.26,99.49,0.04
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,TCP,68.35,69.76,64.96,71.75,64.92,96.87,0.65
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,ICMP,52.28,69.76,64.96,54.17,50.19,98.42,0.2
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,TWAMP,60.85,69.76,64.96,63.93,57.66,99.28,0.86
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,UDP,63.92,69.76,64.96,66.51,61.04,97.23,0.71
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,HTTP,66.17,57.88,59.11,69.98,62.16,97.84,0.71
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,HTTPS,80.47,57.88,59.11,84.49,76.15,95.13,0.21
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,TCP,82.67,57.88,59.11,87.42,79.21,98.92,0.42
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,ICMP,39.39,57.88,59.11,41.33,37.5,98.17,0.97
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,TWAMP,54.61,57.88,59.11,57.8,51.63,95.28,0.72
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,UDP,23.97,57.88,59.11,25.63,22.19,97.9,0.84
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,HTTP,65.25,60.33,59.11,69.3,62.6,97.09,0.56
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,HTTPS,95.74,60.33,59.11,100.46,91.54,98.8,0.9
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,TCP,66.52,60.33,59.11,70.4,63.71,95.85,0.03
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,ICMP,46.06,60.33,59.11,49.04,43.95,99.01,0.5
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,TWAMP,59.07,60.33,59.11,62.49,55.45,95.34,0.26
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,UDP,29.35,60.33,59.11,31.41,27.41,97.97,0.93
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,HTTP,76.23,63.41,64.84,80.39,72.82,95.67,0.77
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,HTTPS,76.35,63.41,64.84,80.51,73.19,99.49,0.1
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,TCP,75.92,63.41,64.84,79.66,72.79,99.98,0.61
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,ICMP,57.24,63.41,64.84,59.34,53.62,97.83,1
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,TWAMP,51.19,63.41,64.84,53.54,47.91,98.34,0.71
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,UDP,43.52,63.41,64.84,45.09,41.01,98.32,0.43
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,HTTP,65.44,66.26,64.84,68.27,62.55,95.1,0.5
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,HTTPS,89.32,66.26,64.84,93.22,84.52,95.54,0.63
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,TCP,83.75,66.26,64.84,88.24,79.01,99.41,0.75
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,ICMP,50.96,66.26,64.84,53.91,48.44,97.46,0.81
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,TWAMP,69.2,66.26,64.84,72.03,65.03,98.02,0.73
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,UDP,38.91,66.26,64.84,41.05,36.26,95.62,0.46
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,HTTP,66.3,62.43,64.22,68.88,63.54,95,0.66
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,HTTPS,73.31,62.43,64.22,76.7,70.37,96.93,0.32
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,TCP,76.91,62.43,64.22,81.42,72.38,95.45,0.77
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,ICMP,46.47,62.43,64.22,49.21,44.54,97.5,0.63
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,TWAMP,67.19,62.43,64.22,69.99,63.2,96.55,0.1
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,UDP,44.39,62.43,64.22,45.85,42.22,95.46,0.59
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,HTTP,69.09,66,64.22,72.07,65.23,98.69,0.8
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,HTTPS,78.98,66,64.22,83.29,74.83,99.86,0.48
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,TCP,83.63,66,64.22,87.76,79.84,98.95,0.1
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,ICMP,50.73,66,64.22,53.32,48.65,96.61,0.14
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,TWAMP,74.64,66,64.22,78,70.86,99.59,0.69
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,UDP,38.95,66,64.22,41.64,37.43,97.93,0.51
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,HTTP,72.88,66.4,65.17,76.19,69.59,98.63,0.6
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,HTTPS,77.66,66.4,65.17,81.38,73.67,99.52,0.19
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,TCP,69.12,66.4,65.17,73.22,65.04,95.65,0.86
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,ICMP,60.02,66.4,65.17,62.36,57.16,95.32,0.07
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,TWAMP,61.01,66.4,65.17,63.53,57.96,97.28,0.94
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,UDP,57.71,66.4,65.17,61.11,55.5,98.72,0.6
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,HTTP,68.39,63.93,65.17,72.46,65.46,98.78,0
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,HTTPS,96.16,63.93,65.17,101.62,90.97,99.39,0.39
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,TCP,67.43,63.93,65.17,71.24,63.74,97.53,0.4
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,ICMP,48.06,63.93,65.17,50.03,45.84,95.54,0.58
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,TWAMP,71.67,63.93,65.17,74.71,68.33,98.72,0.6
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,UDP,31.89,63.93,65.17,33.34,30.76,95.35,0.33
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,HTTP,72.48,57.55,61.28,76.58,69.36,98.29,0.77
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,HTTPS,74.07,57.55,61.28,78.02,70.25,99.55,0.12
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,TCP,60.1,57.55,61.28,62.38,57.28,98.22,0.22
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,ICMP,58.6,57.55,61.28,61.77,55.26,98.9,0.18
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,TWAMP,57.33,57.55,61.28,60.3,55.13,96.76,0.9
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,UDP,22.73,57.55,61.28,23.46,22.35,98.92,0.69
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,HTTP,80.31,65,61.28,85.09,76.44,96.5,0.79
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,HTTPS,79.5,65,61.28,83.69,75.16,96.8,0.3
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,TCP,57.17,65,61.28,59.68,54.79,97.56,0.57
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,ICMP,60.86,65,61.28,63.36,57.28,96.33,0.84
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,TWAMP,54.11,65,61.28,56.92,51.04,97.73,0.82
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,UDP,58.06,65,61.28,61.07,55.47,95.89,0.24
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,network,HTTP,76.44,66.27,64.45,80.08,72.28,96.72,0.87
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,network,HTTPS,96.7,66.27,64.45,100.97,91.77,97.94,0.48
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,network,TCP,72.7,66.27,64.45,76.53,69.24,99.4,0.47
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,network,ICMP,42.29,66.27,64.45,45.14,39.49,97.41,0.29
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,network,TWAMP,58.66,66.27,64.45,62.01,55.53,97.21,0.67
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,network,UDP,50.82,66.27,64.45,53.02,48.07,95.28,0.87
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,app,HTTP,75.8,62.63,64.45,79.8,71.82,95.88,0.26
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,app,HTTPS,75.27,62.63,64.45,79.32,72.05,97.02,0.79
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,app,TCP,62.04,62.63,64.45,64.59,58.81,96.14,0.39
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,app,ICMP,46.19,62.63,64.45,49.07,44.32,98.36,0.07
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,app,TWAMP,60.06,62.63,64.45,62.57,56.58,99.25,0.32
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,app,UDP,56.45,62.63,64.45,58.86,54.08,95.71,0.96
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,network,HTTP,69.29,66.11,64.24,72.93,66.39,98.88,0.06
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,network,HTTPS,96.96,66.11,64.24,101.38,92.86,97.24,0.25
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,network,TCP,60.88,66.11,64.24,64.47,58.33,99.43,0.4
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,network,ICMP,55.39,66.11,64.24,58.46,53.11,99.06,0.69
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,network,TWAMP,66.34,66.11,64.24,69.63,62.94,96.91,0.14
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,network,UDP,47.83,66.11,64.24,50.94,45.04,95.29,0.61
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,app,HTTP,67.59,62.36,64.24,71.44,64.22,95.94,0.72
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,app,HTTPS,87.1,62.36,64.24,91.38,82.66,97.16,0.3
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,app,TCP,81.3,62.36,64.24,85.97,77.15,95.42,0.86
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,app,ICMP,52.46,62.36,64.24,55.64,49.6,95.5,0.06
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,app,TWAMP,47.63,62.36,64.24,49.48,45.62,99.77,0.98
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,app,UDP,38.06,62.36,64.24,40.11,35.58,95.35,0.31
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,network,HTTP,67.01,65.47,67.35,70.46,62.95,99.55,0.12
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,network,HTTPS,76.44,65.47,67.35,80.85,72.28,98.74,0.81
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,network,TCP,82.61,65.47,67.35,86.42,78.92,98.32,0.2
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,network,ICMP,44.19,65.47,67.35,45.69,42.36,99.23,0.29
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,network,TWAMP,71.57,65.47,67.35,75.22,68.64,96.65,0.89
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,network,UDP,51.01,65.47,67.35,53.78,48.78,96.11,0.94
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,app,HTTP,77.59,69.24,67.35,81.67,74.44,97.15,0.16
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,app,HTTPS,81.67,69.24,67.35,85.97,77.7,96.31,0.75
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,app,TCP,77.37,69.24,67.35,80.71,74.11,97.36,0.12
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,app,ICMP,51.86,69.24,67.35,54.2,49.16,99.83,0.16
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,app,TWAMP,70.54,69.24,67.35,73.73,66.7,98.29,0.01
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,app,UDP,56.39,69.24,67.35,58.71,52.85,99.82,0.7
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,network,HTTP,66.83,66.94,64.06,70.6,62.91,97.03,0.11
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,network,HTTPS,91.81,66.94,64.06,96,87.31,97.65,0.98
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,network,TCP,81.16,66.94,64.06,85.78,76.83,96.64,0.87
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,network,ICMP,41.31,66.94,64.06,42.88,39.59,98.95,0.1
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,network,TWAMP,67.92,66.94,64.06,70.99,64.39,99.88,0.12
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,network,UDP,52.6,66.94,64.06,55.71,49.52,96.04,0.98
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,app,HTTP,67.9,61.18,64.06,70.64,64.21,99.22,0.94
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,app,HTTPS,92.46,61.18,64.06,97.79,87.33,99.35,0.7
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,app,TCP,66.8,61.18,64.06,69.76,62.79,98.99,0.28
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,app,ICMP,45.58,61.18,64.06,47.84,43.92,98.46,0.05
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,app,TWAMP,72.12,61.18,64.06,75.1,68.51,97.64,0.93
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,app,UDP,22.19,61.18,64.06,22.55,20.77,97.97,0.76
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,network,HTTP,66.83,67.43,66.81,69.86,63.43,95.38,0.1
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,network,HTTPS,97.01,67.43,66.81,102.59,92.46,99.3,0.58
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,network,TCP,82.68,67.43,66.81,87.57,79.18,97.89,0.29
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,network,ICMP,50.85,67.43,66.81,53.95,48.48,95.08,0.82
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,network,TWAMP,58.17,67.43,66.81,61.47,55.73,95.7,0.73
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,network,UDP,49.04,67.43,66.81,52.17,46.51,95.15,0.96
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,app,HTTP,65.98,66.19,66.81,69.89,61.93,97.5,0.84
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,app,HTTPS,84.06,66.19,66.81,88.08,80.04,97.06,0.3
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,app,TCP,60.51,66.19,66.81,63.03,57.94,99.57,0.5
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,app,ICMP,57.25,66.19,66.81,60.16,54.37,96.94,0.95
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,app,TWAMP,73.09,66.19,66.81,77.5,69.13,95.98,0.86
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,app,UDP,56.25,66.19,66.81,59.62,52.7,95.55,0.72
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,network,HTTP,72.79,62.56,63.48,76.8,68.56,99.85,0.89
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,network,HTTPS,90.33,62.56,63.48,95.47,85.8,96.63,0.36
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,network,TCP,76.99,62.56,63.48,81.23,72.46,99.83,0.98
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,network,ICMP,46.4,62.56,63.48,48.54,43.3,96.31,0.61
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,network,TWAMP,59.33,62.56,63.48,62.62,56.3,98.35,0.88
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,network,UDP,29.54,62.56,63.48,31.79,27.83,95.02,0.92
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,app,HTTP,67.02,64.4,63.48,70.48,63.22,96.62,0.66
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,app,HTTPS,80.73,64.4,63.48,85.08,76.4,97.4,0.41
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,app,TCP,76.77,64.4,63.48,80.71,73.16,96.54,0.91
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,app,ICMP,50.93,64.4,63.48,52.8,48.04,95.57,0.5
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,app,TWAMP,49.44,64.4,63.48,52.56,47.52,95.11,0.63
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,app,UDP,61.5,64.4,63.48,65.21,59.1,99.21,0.09
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,network,HTTP,70.86,66.71,64.3,74.43,66.67,98.98,0.54
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,network,HTTPS,85.87,66.71,64.3,90.78,81.17,98.39,0.91
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,network,TCP,64.82,66.71,64.3,68.74,61.28,97.29,0.63
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,network,ICMP,42.89,66.71,64.3,45.45,41.13,98.96,0.13
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,network,TWAMP,75.84,66.71,64.3,80.05,72.78,95.89,0.03
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,network,UDP,59.96,66.71,64.3,63.16,57.26,99.33,0.09
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,app,HTTP,78.03,61.89,64.3,82.26,74.91,96,0.55
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,app,HTTPS,84.76,61.89,64.3,89.45,81.06,98.05,0.25
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,app,TCP,72.54,61.89,64.3,75.58,68.59,98.52,0.73
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,app,ICMP,52.1,61.89,64.3,54.77,50.1,95.03,0.47
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,app,TWAMP,47.93,61.89,64.3,50.16,45.08,99.64,0.86
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,app,UDP,35.96,61.89,64.3,37.72,33.46,98.52,0.98
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,network,HTTP,72.5,59.4,62.68,76.67,69.14,97.58,0.29
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,network,HTTPS,93.54,59.4,62.68,97.97,88.69,97.56,0.86
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,network,TCP,53.93,59.4,62.68,56.44,51.27,98.43,0.36
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,network,ICMP,41.52,59.4,62.68,43.41,39.76,95.12,0.82
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,network,TWAMP,47.27,59.4,62.68,50.29,45.47,98.87,0.06
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,network,UDP,47.61,59.4,62.68,49.2,44.89,97.13,0.89
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,app,HTTP,77.14,65.96,62.68,81.12,72.92,98.94,0.99
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,app,HTTPS,74.23,65.96,62.68,77.58,69.79,99.1,0.27
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,app,TCP,70.76,65.96,62.68,74.74,66.63,95.46,0.34
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,app,ICMP,62.9,65.96,62.68,65.3,60.32,96.12,0.54
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,app,TWAMP,69.72,65.96,62.68,73.79,66.69,95.39,0.03
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,app,UDP,41.03,65.96,62.68,43.05,39.66,95.2,0.39
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,network,HTTP,67.84,64.34,65.2,71.66,63.92,97.59,0.85
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,network,HTTPS,91.87,64.34,65.2,96.87,87.2,99.24,0.13
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,network,TCP,56.79,64.34,65.2,59.51,53.3,97.57,0.2
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,network,ICMP,41.1,64.34,65.2,43.34,39.08,96.7,0.44
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,network,TWAMP,71.84,64.34,65.2,75.21,68.18,96.77,0.32
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,network,UDP,56.57,64.34,65.2,59.94,53.79,95.63,0.55
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,app,HTTP,75.23,66.07,65.2,78.55,72.26,97.96,0.68
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,app,HTTPS,72.96,66.07,65.2,76.09,68.67,95.82,0.25
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,app,TCP,70.24,66.07,65.2,74.39,67.01,97.96,0.98
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,app,ICMP,55.22,66.07,65.2,58.03,52.56,95.18,0.91
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,app,TWAMP,66.73,66.07,65.2,70.69,62.73,99.54,0.97
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,app,UDP,56.05,66.07,65.2,58.85,53.27,97.82,0.93
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,network,HTTP,73.48,61.98,65.37,77.86,70.47,96.94,0.46
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,network,HTTPS,90.87,61.98,65.37,95.69,85.63,97.35,0.94
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,network,TCP,63.35,61.98,65.37,66.39,59.71,96.26,0.95
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,network,ICMP,43.61,61.98,65.37,45.73,41.18,97.84,0.79
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,network,TWAMP,75.01,61.98,65.37,79.47,71.17,95.76,0.15
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,network,UDP,25.57,61.98,65.37,27.11,23.53,96.31,0.79
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,app,HTTP,72.86,68.76,65.37,76.59,68.59,96.88,0.1
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,app,HTTPS,88.21,68.76,65.37,92.54,84.19,99.3,0.74
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,app,TCP,83.62,68.76,65.37,87.56,80.21,99.03,0.47
